id,video_id,text,label,raw_response,matched_keywords,label_prior,model
UgzJ5JSRg_Sgr595-yl4AaABAg,HeGfRTka3TQ,"Кыргызга Кыргыз котормочу болгону манкурттук ойлойм, психолог аял өз тилинде сүйлөштөн уялат окшойт",hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
UgxgIga8WG-NTKkqWDp4AaABAg,MzmJyHQlS5Y,Далай кыйын инсандарды тып—тыйпыл жок кылып даже олтуруп салышкан экен го… А Улан Сегизбаев деле киши колдуу болгонбу???😔,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgwthKTXANMwRWeTDep4AaABAg,va4UkKaVJ8k,Наркотик жалаптык ушундай гейлер бузукулук адам олтуруулор ушундай жерлерден чыгат особенно тунку клубдар ислам динине жат корунуш болуп эсептелет анан тунку клуб ачып бизнес кылган адамдар дагы эн арам бизнес болот,hate,hate,жалап|олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgyTgfd21F7dAtBXxhF4AaABAg,9SK6boOSZX0,Акмактар. Аллах жазанарды берсин!,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyZYq27VLLtv5hDbC94AaABAg,HeGfRTka3TQ,Экинчи кыздын аягы эмне болуптур? Созун болуп башкага буруп салдыго,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxugZ0NPXICuqGNFER4AaABAg,9SK6boOSZX0,"Тажик манкурттарды Кудайым уктатпасын,жери титиреп,эли кырылып,тукумдары уланбай калсын.",hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
UgxmvgfigPHXR7p6DDF4AaABAg,KSVY5SRkfn8,Камчы Колбаевди бекеринен олтурушкон эмес эми дагы кор жатарбыз бул жагыны,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugx1OSRddXthMSa5p5t4AaABAg,bXQ7pHLuXSc,Бакиевтер уурдап кетти деген акчаларды жакшылап текшерсенер Аша менен Сапаштан чыгат кок меелер,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgydzU9O1iAIMh16P4d4AaABAg,9SK6boOSZX0,Бизде барбы ушундай генералдар Эл учун куйгон Патрёт,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugy-yiKAYpt5aH3wcaV4AaABAg,KSVY5SRkfn8,Садыр акылдуу бирок ташиге караганда,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwL_d3zNdt-9QRiMNJ4AaABAg,GE9a-UY4I7E,Оо Сартбашов да камалыш керек кыргыз деген уулутту да жок кылган ушул кок мээ саттылып кетти Тайир кытайларга,hate,hate,сарт,potentially_hate,CohereForAI/aya-expanse-8b
Ugy6bxkxbSsqgHb9xKx4AaABAg,bXQ7pHLuXSc,"Качанкыга чейин эле элдин акчасын ушуга окшогон акмактар чыгарып кете берет, андай акчалар эл учун качан кызмат кылат. Ошол уйу ал оруска буйрубай калсын, Бакиевдин озунун баласы болсо мейли дейт элек кайактагы бир орус жаман, Бакиевдин артынан чалчактап кетти го, соогу талаада калсын элдин акчасы ага буйрубасын!!!",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgwfVm_g2T6FrgVJjx54AaABAg,rcF3WelvY18,Эмне деген акмакчылык камаш керек болчу баарын сразу,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugy_fSTKkPlb0itfA1p4AaABAg,mOGb4Wzdbv4,Эдик педикти эрге бериш керек,hate,hate,педик,potentially_hate,CohereForAI/aya-expanse-8b
UgwbWlovYYXc8hMzgcx4AaABAg,MzmJyHQlS5Y,Спортсмендер тегеректеп журотко.,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxKOFPKr4ZwjHkIAFF4AaABAg,bXQ7pHLuXSc,Кыргызстан дын байлыгын ушинтип ташып журсо кайдан онугот кыргыздар андан коро ошол байлыкты оз олкосуно берсе болбойбу ер журок манас атабыздай аял заты болгон курманжан енебиздей аял башы менен кыргызды бириктирип кармап турган ошондой журогу таза абийри таза инсандар болушун журогубуздон кудайдан сырайт елек ишин илгери омурун узун жолун шыдыр жолукканын кызыр болсун кыргызстан учун емгенин елге жетсин ел емгегинди бааласын оомийн аллахым колдосун оомиин кыргызстан онуксун,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxOTEnW0fRICO2Kj9B4AaABAg,GE9a-UY4I7E,Батукаев готтерин сигеди чечен,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugz92llZfQTCbZkl1jt4AaABAg,GE9a-UY4I7E,Биздин чиновниктер ОПГ эле болуп калды Атамбаев Салянова Рысалиев баш болуп..,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyU_riiHR1GWR-FHeV4AaABAg,bXQ7pHLuXSc,"Азаттык азаматсыздар ишинер илгери болсун,",non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzED9rbfSyCXCXjujB4AaABAg,GE9a-UY4I7E,Батухаевге чыккан мед заключение башка адамга да иштейби на Аида Саляновага иштеген мыйзам башкаларга да иштейби денег суроо бизди на бушайман кылат,non_hate,non_hate,ам баш,potentially_hate,CohereForAI/aya-expanse-8b
Ugzjt4e2yZsdJSM8fod4AaABAg,bXQ7pHLuXSc,БАКИЕВДЕРДИ КАМАШ КЕРЕК ЖЕ ТАШ БАРАНГА АЛЫП ОЛТУРУШ КЕРЕК,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgwsBcWm6o5Dn5j5kmh4AaABAg,va4UkKaVJ8k,УКМК Азаматсынар!👍 Иштегиле!✊ Кыргызды бузганга аракет кылгандарды жок кылгыла манкуртарды.,hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
Ugyo19YT597WIDJVsld4AaABAg,iM4S3PDEGDg,Эшек саткын журналисттер клууп кг.Аллахтын каргышы тийсин силерге элдин бутундугу учун курошуп жаткан Садырга тийбегиле,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgzOuQ2QKj3uDguGLb14AaABAg,bXQ7pHLuXSc,Ушул котоктой болуп жашагандан кору олгонум жакшы,offensive,offensive,коток,potentially_hate,CohereForAI/aya-expanse-8b
Ugxi2VdMwLwyMwXQxp94AaABAg,GE9a-UY4I7E,чечендер кыргыздарга кандай мамиледе экен ?,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzoJlCiMKwjdcS2t1B4AaABAg,va4UkKaVJ8k,Тиги ноги теп кеттиго 😂😂😂😂 кату чуркайт экен милициянын шок в шоке 😂😂😂,offensive,offensive,чурка,potentially_hate,CohereForAI/aya-expanse-8b
UgzK8wdtH4cPQezcSZB4AaABAg,8W94yWJHw6A,матраимовту эрчиген акчасына сатылган депутаттарды жок кылыш керек болсо 40 депутатты кетириш керек срочно себеби бизге саткын депутаттар керек эмес кнопка баскычтардын.,offensive,offensive,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
Ugwf0MFn-sZWmTPZo954AaABAg,9SK6boOSZX0,"Аллахтан айлан эшек уй булон менен орттонуп олуп,тукум курут болгула.Мушкерлеринер да кырылып олгуло,шакалсынар.",hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgxJQDDpVsmw7waCgO14AaABAg,bXQ7pHLuXSc,"Могу акмактарды колдогондор,силерге тушунбодум емне Максимдин жугундусун ичкен окшойсунар,",offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxIqxw_LlBzAXLV6GJ4AaABAg,9SK6boOSZX0,Бул шакалдар Аллахтын алдына барганда да катуу суракка дуушар болушат! Аллахым жазасын эки дуйнодо тен берсин акмактардын.,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyekSKWC0525u44zvR4AaABAg,9SK6boOSZX0,"Тажиктерга бир апат келет,Аллах озу жазалайт буларды, Аллахтын уйу метишке да колсалышыптыр акмактар",hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgytQUnnqWDmmAT-qJ94AaABAg,8W94yWJHw6A,АКМАКТЫН БААРЫ ДЕПУТАТ,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzIGKlzSbPivRl6mvh4AaABAg,bXQ7pHLuXSc,"Кимдер коргоп келетт азыркы бийлик эле икучуктору. Акаев тасты суттон ак кылдыго. Акаев таз уйротту акча квйсы жерде жкенин,Кемпир - Абад миллиард доллар?.",offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzrRSrAiyRHDXVws7B4AaABAg,bXQ7pHLuXSc,Максиминер котунордо калсын котоктон бутак чыгарбай башка жанылык жазгылачы билдик максимден доллар алыпсын актап жатыпсын алган акчанды жанылыгын хуйевой экен,offensive,offensive,коток|хуй,potentially_hate,CohereForAI/aya-expanse-8b
Ugx18mc5BJt4s7FcB914AaABAg,8W94yWJHw6A,Райымдын катачылыгы емне учун азербайжандын баш кесерлерин кыргызстанга жонотуп призденти жок кылуу максатында жоноту акмакчылык,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyufzNi4bnsbOK92kp4AaABAg,va4UkKaVJ8k,Мына ушундайлар жетет Кыргыздын түбүнө.өзүнчө эле эвропа болуп кетиптирго. Сакал койсо каршы чыкан. жоолук салса каршы чыкан акмактар көргүлө.,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzDm38Zivf7CaF0oWJ4AaABAg,9SK6boOSZX0,"Ушул эшектердин суротун эстеп калгыла,жер тоголок акыры колго тушот бул шайтандар",offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugzo6EteVB_E8JI7Otx4AaABAg,bXQ7pHLuXSc,"Максимди жон эле каралашып олуп атышат,Максим Кыргызстанды онуктурмок батышка сатылган трайбалистер жолтоо болушуп кандуу тонкоруш кылбаганда",hate,hate,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
UgxWlgbd3jiU4qA-1Lx4AaABAg,bXQ7pHLuXSc,Все говорят посидим накажим хрен кто-то что-то делает өкмөт сонун биздин бары мыкты адамдар вкраце пиздаболы,offensive,offensive,пизда,potentially_hate,CohereForAI/aya-expanse-8b
UgyRrI5rXgVW7jrZDUp4AaABAg,GE9a-UY4I7E,Мээси жок айбандаар олуп эле калбайсынарбы бийликтегилер дуйно жузуно шерменде болуп озубуздун баатырларды олтуруп ой айбандаар жер басып журушот ай ай ай,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgyB21L41UWwvflLKHR4AaABAg,9SK6boOSZX0,Шох канкордур жазасын Аллах берсин Бир саатка жетпей кырсыктап олсун,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxhlgeWhalx8XGQ3IB4AaABAg,GE9a-UY4I7E,Аида кийин озун кыйналдын да,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyNNEXWHzCsrgLztfp4AaABAg,HeGfRTka3TQ,Ыдык экенсинерго таза,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugzc51ftPJkvw958CoR4AaABAg,rcF3WelvY18,Тез убакта караш керек К Ташиев мырза ото татаал маселе чынында.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgztoE8haWOdScOp64F4AaABAg,rcF3WelvY18,Эшектерди олгудой тепкилебейсинерби иттерди,offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugwl2BaYACH8QmjoM4t4AaABAg,KSVY5SRkfn8,Барды к ишти кыйкырып тобоголге Салып иштеген Камчыны эмнеге алып койдун Садыр сенин денгелин ушулбу ооруп жаткан жанын корсоткону барганда айтпастан алган сенин артындан эки Адам Бир аялдан башка чуркаган Адам болгон эмес алардын атын айсам Адахам Камчы Жылдыз болгон сенин Балан деле иштеп жатпайбы,hate,hate,чурка,potentially_hate,CohereForAI/aya-expanse-8b
UgyKS9vjqQtThnc15qZ4AaABAg,MzmJyHQlS5Y,Бабанов сен сартсын озунду камаш керек кыргыздын жери Ташиев окоон кочуп кетесин жакында,hate,hate,сарт,potentially_hate,CohereForAI/aya-expanse-8b
UgyDb83xanPzMP2XaKR4AaABAg,GE9a-UY4I7E,"Атамбайдан баш ка эч бир пенде нин колунан кел бейт,анан кудай дын колунан гана келет",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwJnYjcHviU5b-wIiZ4AaABAg,9SK6boOSZX0,Таджикистан ды басып алабыз буюруса дагы бир жолу ундай кайталанса иншаллах,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwmMVXGU_n9RMBdykp4AaABAg,HeGfRTka3TQ,Тээ тиги манкурттан башка психолог тапкан жоксунарбы?,hate,hate,манкурт,potentially_hate,CohereForAI/aya-expanse-8b
Ugz97m1GI_ubKvgHEnJ4AaABAg,KSVY5SRkfn8,"Камчы эл үчүн чын жүрөктөн кызмат кылган, бекер каралаба ,эртең өз башыңа келип калат!!!Ташиев президент болуп калса Садырды жамандап чыгасың!!!",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzWQZy0UhFBwL0bCLl4AaABAg,GE9a-UY4I7E,Айда салянова сен турмодо чирип ол акмак батуукаевдин таламын талашып атасбы уятсыз сага сооп окмотун укуругу узун акмаккызындын алдында емне деп жооп бересин сенин ордун турмоуятсыз,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgxYT0Vvg5dXxTD4fet4AaABAg,GE9a-UY4I7E,Ее ешшек эмнеге башкалардын Ден соолугуна карабайсынар Арам акмактар силердин балдарынарды олтурсун ошол чечен кыздарынды зордосун эшектер,hate,hate,акмак|эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugxc9OmLYUqrbOnv9GR4AaABAg,9SK6boOSZX0,Булар талибандан жалдашкан олтуруп жургон согушта жургон адамдар себеп мыкаачылык менен олтуруп койсок 10 20 кишини кыргыздардын духу тушуп. Качып кетишет коркуп калышат коркутуп кийинкиде оной эле жерди басып алабыз дешкен планы болгон,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgzhdmAPlXgNRGaYPjJ4AaABAg,8W94yWJHw6A,"Нурматова кандай иш кылып жатат 24 саат уктабай бироолорго асылып эле отурат фактысы жок,андан коро ошол НПОлор жасаган иш менен айыл жерине келип таанышпайбы.Эки акция уюштурган уюмдарды коруп чон уюмдарга да соз тийгизип жатат.Ушул аялдан караганда мен жакшы иш кылып журом эл учун.",offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyBgptl9KfH3MtiZtl4AaABAg,9SK6boOSZX0,"Израильде еврейлерге кол салуу болгондо, еврейлер кол салгандардын бироосун да тируу калтырышбайт. Алар бир аз убакыт откондон кийин , ким кол салганы аныкталгандан кийин, кол салгандарды бирден ууландырып, тумчуктуруп олтуруп жок кылышат еврейлердин спецслужбасы. Сасыган тажиктерди да ошондой кылыш керек",hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugy0TnL_3Bdf7s7SM8p4AaABAg,bXQ7pHLuXSc,Молодец халали бат жашай берсин. Бакиев кайра келсин Кыргызстанга. Бирок алар мага эч кандай пайда же зыяны жок. Атасы жакшы иштеди Курманбек Бакиев. Максим Молодец Кыргызстандагы Байларды жаман сикти дагы сиксе келип депутаттарды .,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyNREq2jqzpTNIgxKN4AaABAg,bXQ7pHLuXSc,Максим рас кылыптыр озубуздогу эшектер дин хан сарайын корбой атасынарбы Бакиев дерден айланып кеткилечи,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugx0_ob8EBNzzAindKZ4AaABAg,9SK6boOSZX0,талаа командири рахмондун он колу искендер шох озүнүн армиясы бар кыргызстанга кол салды Ал еми биздин ташиев деген чуркап жүрот тынчтык орнотуу деп,hate,hate,чурка,potentially_hate,CohereForAI/aya-expanse-8b
UgyU2v0JuFbPyeDdcrV4AaABAg,bXQ7pHLuXSc,Бул эшектер тажатты го,offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
Ugw0YYAuY6AthMurjql4AaABAg,rcF3WelvY18,Сигарет тен коро Калян хуйняда😂😂,offensive,offensive,хуй|хуйня,potentially_hate,CohereForAI/aya-expanse-8b
UgzUhak8C4MTnE46vy54AaABAg,HeGfRTka3TQ,Кыздарга турале оздору ачык журсо чалдар кызыгатда,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwJ3HNZ6Bj4niA31Bh4AaABAg,GE9a-UY4I7E,Азыркы бийлик элди ойлобой калды кыргыз деген улуттук намысы жоктор келди бийлике кыргыз азаматтарын олтурушту Эми ойгонолу татыктуусун шайлайык азыркы лар алдамчы бизди карыз га батырышты дагы аттанды шайлоо го бети жоктор,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgyLDBeOsiqxu1hQABB4AaABAg,8W94yWJHw6A,Оооо хуйбаш Атазовду дагы камагыла,offensive,offensive,хуй,potentially_hate,CohereForAI/aya-expanse-8b
Ugx_OJ-LjgQTQE26slJ4AaABAg,8W94yWJHw6A,Бул Жогорку Кенешке канчыктары кошбогула!,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyNtBgjLcMZZDDGTWB4AaABAg,uVtRxYnDPIQ,Самосуд боло электе гейропага кетип жок болсун бул акмактар,hate,hate,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugy1y5ZgkHDZm3a9njh4AaABAg,8W94yWJHw6A,РАИМ. ДЕП. ЭЛЕ. УКМУШ. ЭРКЕЛЕТЕСИНЕР. АЗЕРБАЙЖАН. РЕКЕТЕРИ. МЕНЕН. ИШТЕСЕ. САТКЫН. БУЛ. КЫРГЫЗ. ЭЛИНЕ. ЖАКШЫЛЫК. АЛЫП. КЕЛБЕЙТ. АКМАК. ЭЛГЕ. АКЧА. ЖАРДАМ. БЕРДИ. НАДИРА. КАОКАЛАЙТ. МИЛЛИОН. ЖЭП. ТУРУП. ЖУЗ. МИНДИ. ЧАЧЫЛА. ЧАЧЫП. КОЙОТ. ДА. ОШОНУ. ИУШУНСОНОП. КАНА. АЗЫР. БЕЧЕРА. ЭЛГЕ. БЕРСИНЧИ. КОРОЛУ. ..,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
Ugxot-F6ThGE2_RQaMV4AaABAg,HeGfRTka3TQ,Пиздаболы Сигеен канчыктар 🥴,offensive,offensive,пизда,potentially_hate,CohereForAI/aya-expanse-8b
UgwON0rPwSpsxdSK2h94AaABAg,bXQ7pHLuXSc,Канча деген ач коздор а дуйнодо байбайлайсынар го😃😂😂😂😂😂😂😂😂,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwAmcRMWQf5cWEbgEB4AaABAg,HeGfRTka3TQ,Чалып атса номерди которуш оп оной 100единицанын 25шине номеринди Котор бербе эчкимге болду ечким чалбай,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgwL7PwwjGVORqlbwrV4AaABAg,KSVY5SRkfn8,Ошол учун Ташини иштен алганго,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugw6fOQbiPk8frtJK514AaABAg,8W94yWJHw6A,Раимге окшогон жеп жутарлар толтура да. Чекесинен кармаш керек.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyjBUcvyTBbwz8px-t4AaABAg,rcF3WelvY18,"Иим кызматкерлерин ссб прокуратура снб сот жана башка органдар да текшерип кысым жасай берип ото коркок кылып салышты, паспорту жокбу, лгбтны пораганда кылып атабы колу бутун толгоп отделениеге алып кеткендин ордуна жалдырап артынан чуркап журот кыз менен таанышып аткан жигиттей болуп🤦",hate,hate,чурка,potentially_hate,CohereForAI/aya-expanse-8b
UgxkGrpnE4YsRtS3fJJ4AaABAg,GE9a-UY4I7E,Кошмар. Всех хороших людей убили . Криминал болбой олгуло. Кыргызстандын. Жакшы жигитерин Олтурушуп - ошо бандитер жаргап журушот. Ошо Батукаев олуп калса жакшы болот эле. Ошо сотордо иштегендердин баарын камаш керек . Мафия бандитская была развита . Бедный Кыргызстан? -Убили всех патриотов и эти Бандиты Живые. Надо избавиться от всех бандитов Убийц. Да страшно что твориться в нашей стране. Бедные убитые Патриоты. А бандиты находятся на свободе.,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgxsNQ5YVPLoG1x_Qzt4AaABAg,va4UkKaVJ8k,Азаматсыңар жабык эле койгула.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxHjb9rv4uOxEA8Z554AaABAg,HeGfRTka3TQ,Маселенерди токтотуш оюнар эшектин башындайда эмес,offensive,offensive,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgzEWXALAfrNbWhzNwN4AaABAg,rcF3WelvY18,Кыргызстандын борбору болгон Бишкек шаарынын так ортосунда ушундай абал болуп атса анда биз кайда баратабыз укук корго органдарын козугода илип коюшпайт экен бундай кетиш болбойт туугандар чара колдонолу,non_hate,non_hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzgfRm9MjutUxLOwzp4AaABAg,fIXFhZQ1Irg,Ужас маленькую девочку тащат два бугая уроды ментовские,hate,hate,урод,potentially_hate,CohereForAI/aya-expanse-8b
Ugxl1qNSiWifm8ex8uB4AaABAg,8W94yWJHw6A,Акмактар туура кылат силерди ташиев настоящий генерал,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgzQ8iv9TLbugzvxOa54AaABAg,9SK6boOSZX0,Ит тажиктер урук тууганын менен куруп калгыла!Ар бир кыргыз каргайлы бирообуздун болсо да каргышыбыз тийет буйруса!!!,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgypkswlrUzIFV7Qdz14AaABAg,HeGfRTka3TQ,Кыргыздын жакшы макалы бар.Кунаажын көзун сузбөсө Бука жибин узөбу деген.Жаш кезде дос кыздарымды ушундай учурда кыйшактап көзунду сузбө деп урушчумун.Мен өзум он жигит менен дос болуп чогу олтуруп чай ичип кулуп жайнап кетип калчумун.Менда Айзадага кошулам.,offensive,offensive,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
UgxADYqh9jkWyAAjg9Z4AaABAg,9SK6boOSZX0,Тажик элин Аллахыма тапшырдык элдерди ушунчалык чыркыратып неге жетишесинер жаман кыжырыны кайнатышты эркек болгонумда мен да мекеним учун жанымды да аябайт элем тусторун коргум жок силер канча элди какшаттынар жон эле койбойсунарбы уйлорду какшаттынар элди,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugw3MFE3af4OEgkIi_J4AaABAg,rcF3WelvY18,"Пивого ылжыйышып, шайтандын уйундогу шайтандар го.жаш кыздар кольян чекпесе емне екен.оронуп алып да чегип олтурушат.качандыр бир кезде мындайлар тиги дуйнодо кантип жооп айтышат.жалынга таштап, оозун тигип, кулагын кесип, кайнак сууну ичиргенде есинерге келесинер.бейиш жолун тандагыла....",hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugxd3xYOHtlPIUi2WDd4AaABAg,9SK6boOSZX0,Дикари! На русском и на английском тоже надо всё это рассказать.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzyCjisIA4QFcs3xdB4AaABAg,8W94yWJHw6A,Нарматованы жойуш керек.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxDyZytdGtMjiMsqkJ4AaABAg,9SK6boOSZX0,Мырктар уялбай Алахдан айланып садага кет.,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxHD0zq3lN9J6RqrHR4AaABAg,GE9a-UY4I7E,Рысалиев сен коркок эшексин баарына куноолуй бошоткон сенсин,hate,hate,эшек,potentially_hate,CohereForAI/aya-expanse-8b
UgymUPoVr4bD9xIL7A14AaABAg,8W94yWJHw6A,Таза иштебесе чекеден аткыла бир 80.90 акмак менен кыргыстан тыркырапта кетпейт онуголу,offensive,offensive,акмак,potentially_hate,CohereForAI/aya-expanse-8b
UgyIqtKZkAY1TSJRJ5V4AaABAg,bXQ7pHLuXSc,Максим чмошник в аду ему сарай,offensive,offensive,чмо|чмошник,potentially_hate,CohereForAI/aya-expanse-8b
UgzsXmDn9AjN1KyOx4p4AaABAg,bXQ7pHLuXSc,Мунун анык аты-жону,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzAZRuFQMk2X6ApLSl4AaABAg,GE9a-UY4I7E,"Интересно получается! Курицу украл , чтоб дети с голоду не умерли сразу посадят, еще строгоча выпишут, а как могли сами совершить преступление, и остаться безнаказанными, вот вопрос?? Наверно хороший откат получили! Поэтому все молчат, и еще управляют нами, вообще это мразм какой то!!",offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgzeLbSvK9Bm6c2H-E54AaABAg,HeGfRTka3TQ,100%эркектен 10%жакшы эркектер деп ойлойм эркектер жиркеништуу,offensive,offensive,,likely_non_hate,CohereForAI/aya-expanse-8b
UgxHuV9ZqVAvGCaMJt54AaABAg,GE9a-UY4I7E,"Баары тобу менен жүрүшүп бир урууга күчү жетпегенине таңгалыштуу и жиркеништүү, ОН что этот батукаев как председатель ПРООНа жер жүзүндөгү эң атактуу кишиден бешбетер урматтаганыңар адамдын күлкүсү жана даже противно слушать, ошо бир адамды уруну ушунчалык барктаганыңар это коошмар беспредел негизи адам эмессиңер кто его выпустил, надо было его просто застрелить и все....",hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
Ugw_2kGSR3uz8_qgrfN4AaABAg,9SK6boOSZX0,"На среднем ази все плохие таджикстанцы плохие, Узбекистанцы как киргизы говарят сарты плохие, иногда казахи тоже плохие толька вот киргизи хорошие пушистые не когда не виноваты. Любом народе ест плохие люди есть подстрекатели и в политеке и серии людей",hate,hate,сарт,potentially_hate,CohereForAI/aya-expanse-8b
UgwHJJ0FaOqmWeVgKOl4AaABAg,mOGb4Wzdbv4,Ошону оозунан чыгарган адамды айдап салгыла.Озунун жактоочуларына никелешип баш кошсун бетпак.Ыймансыз шайтан.Ушундай арамдар балакет кырсыкты алып келет.Ооздугун тарткыла тартпасанар доо момунду урат.Тойгон донуздар.,hate,hate,,likely_non_hate,CohereForAI/aya-expanse-8b
UgyOFNbnchICT5sk1314AaABAg,HeGfRTka3TQ,Жалаптардай болуп кийинип алсан чакыратта,offensive,offensive,жалап,potentially_hate,CohereForAI/aya-expanse-8b
UgjF_mBIV8be53gCoAEC,GE9a-UY4I7E,Шамил атаханов силер уй булон менен котсунор узбектер силрге баарибида кыргызды олтуруп тонуп кыйнасада !бирок силергеда Кудай бул дуйнодо болбосода Аркы дуйнодо кудай алдында жооп бересинер бирок ал жакта сенин арамдан тапкан байлыктарын кыпынчалыкта жардам бербейт унутпа баарыбыз жооп беребиз Аллах адында,hate,hate,олтуру,potentially_hate,CohereForAI/aya-expanse-8b
Ugx4tNT-bpQU3zSIPDF4AaABAg,GE9a-UY4I7E,Зарылбек качан камалат сатылган учун?,offensive,offensive,сатылган,potentially_hate,CohereForAI/aya-expanse-8b
Ugzqt8YK5RKVO9ehOu54AaABAg,9SK6boOSZX0,Генерал Шохту кантип өлтүрүп кетебиз,hate,hate,өлтүрү,potentially_hate,CohereForAI/aya-expanse-8b
