id,video_id,text,label
Ugyo19YT597WIDJVsld4AaABAg,iM4S3PDEGDg,Эшек саткын журналисттер клууп кг.Аллахтын каргышы тийсин силерге элдин бутундугу учун курошуп жаткан Садырга тийбегиле,offensive
UgyKFrVX6GTOC0RV4e14AaABAg,GE9a-UY4I7E,Турсубек акун кобуроок акчасын ал алганда суйлошушуп (договор ошондой болгонда) баарынын гору бир. Богундай баласы менен тен бир чечен атасындай манкурттар уят,offensive
UgxOTEnW0fRICO2Kj9B4AaABAg,GE9a-UY4I7E,Батукаев готтерин сигеди чечен,offensive
UgxTqZeS01cg60kGsWR4AaABAg,rcF3WelvY18,Бляяя биздеда ушундай кызтекелер голуболор барбы😮😮 чогултуп туруп эле чункурга таштап ортоп салыш керекко,hate
UgxP8J1uqsgf-FYEZlB4AaABAg,KSVY5SRkfn8,"Раст болуптур, баары камалсын, мафия болгондор",non_hate
UgyIS2u-RunEyS8X7LV4AaABAg,MzmJyHQlS5Y,Жээнбеков адам деле эмес экенда билять крышает,offensive
Ugx_8hQPUcv2kC4lTX94AaABAg,iM4S3PDEGDg,Акмактар Элдин тынчтыгвн ойлогула....😮😮😮,offensive
UgwfVm_g2T6FrgVJjx54AaABAg,rcF3WelvY18,Эмне деген акмакчылык камаш керек болчу баарын сразу,non_hate
Ugzx1-1DkmTJetFlMMV4AaABAg,va4UkKaVJ8k,Булардын зыяндан башка пайдасы жок Эл бузарлар тундо буларды машинага салып баарын жок кылбаса кобойуп кетет.,hate
Ugy3J9hxjRAoPl_Cljp4AaABAg,bXQ7pHLuXSc,"Бирок эчак кетсе да, кыргыз элинин байлыгын сугунуп алып, элди сыздатып, канчаларды өлтүрүп кетишпедиби. Атасы Курманбек уялбай элге тезек терип, үйүңөрдү жылыткыла дегени, мобилдик телефондон чалууларды асмандын башына чыгаргандарычы. Бул үйдү биздин акчага сатып алган АКМАК. Муну сөзсүз айтыш керек. Бул азыркы көйгөйлөрдү чечпеш керек деген сөз эмес да. Элдин кээ бирлери жакшылап чай ичкенге каражаты болбой кыйналган. Кыргызстанга жакшылап ишканаларды ачып, элге жумуш берсе болмок ошол акчага. Аш болбой калсын, качан ичтери жарылаар экен.",offensive
UgxDfk39mEZAvnAdhfx4AaABAg,8W94yWJHw6A,Блять Кыргыздар болбой калыпыз зоокурду камаса туугандары чыгаргыла дейт ууруну кармаса Элдин уулу деп жакшылык жок экен бизге .,offensive
Ugzk2HXVX6AKnRpc1nJ4AaABAg,MzmJyHQlS5Y,"Мамлекеттин акчасын жегени туура эмес Кошулам сиздерге! Бирок пандемия учурунда Элге коп жардам кылган имарааттарын больница катары сунган элге , Баткендеги окуяда Эн биринчи болуп Гум помошь жиберген жакшы жактары да бар ! Мен жеке тааныбайым да ал кишини тааныганга конулумда жок! Бирок жакшы жактарында айтып койгулаа туугандар!! Азаттык бул Акш тараптан жардам алышат Жанар Акаевта ошол жактын адамы деп уканмын адамдын тек кана жаман жагын жаза бербестен жакшы жактарында кошуп койгулаа",non_hate
Ugw6HLXIIfgP62br6kt4AaABAg,va4UkKaVJ8k,Биляяя ушунча пидарастар бар экен окмот срочно жапкыла мындай тунку клубтар.,hate
UgxxM7fyx5S0BlkwdIJ4AaABAg,8W94yWJHw6A,Бул окшошкон эшектерди автомат менен чайкап курмандык чалыш керек .,hate
UgwCita2NM3smhR8CO54AaABAg,8W94yWJHw6A,"бул элдин канын соргон акмактарды туп тамыры менен жоккылыш керек ,",hate
UgwmSAFl6ouwFwUQumN4AaABAg,MzmJyHQlS5Y,Алишер козуевди жусуп коргонбай уулу дагы корупсионер,non_hate
Ugzz8WJ2H06c_8kwnk94AaABAg,HeGfRTka3TQ,Менин оюм боюнча кыздар скромный журуш керек го оронуп жок дегенде кыска эмес кийимерди кийиш керек го.Эгер кыздар кыска жана денеге жабышкан кийим кийсе любой эркек тиктей а изврашенец не кыларын билбейм ойн.ошол учун скромность и еше раз скромность,hate
UgwfOibjlIo8MtvTu-p4AaABAg,9SK6boOSZX0,Лох бийлик элди кырдынар бут дуйного позор кылдынар чмолор,offensive
UgxyLGqknPdhc3j4_l94AaABAg,8W94yWJHw6A,"Коррупционер номер 1,Атамбаев,Жеенбековдун,чимкирик депутаттар,укук коргоо органдары,бандиттердин кошелегу болгон.Жонокой кызматкерлерди адам катары эсептеген эмес.Пушкиндин ""Алтын балыктагы"" кемпирдин озу болду,ким алтын балык кармасан дагы адам экенин унутпаш керек.Канча кызматкерди иштен кетирди.Баардыгына канчадан акча бергенин айтсын.ЖКда Мекеним Кыргызстан партиясын каржылаган,300миндей добуш алган,2мин сом берсе 600млн сомдон ашык короткон.Элди манкурт катары сатып алган.Алмаз Онолбеков,Азамат Сулаймановдор жон эле таможнянын тороагасы болгон.Ушулар дагы контрабандага жол берген,кустуруш керек.Раимге высшее мера.",offensive
UgwYuodQ1wPFDDiFz0p4AaABAg,fIXFhZQ1Irg,Дозоктун отундары эшектер,hate
UgzVbItD98T5F8swV7N4AaABAg,KSVY5SRkfn8,Өлкө Президенти эми Акылбек Жапаровду мыйзам жоопкерчил игине тартабы ?,non_hate
UgyhvkbSi-GuvGzOuNV4AaABAg,9SK6boOSZX0,Булар ошондо еле терак болгон екенда кошунасын олтурупатып Алахуакбар деп журушот тура жолго тушусун,non_hate
UgxnHRNCfzmJi53kr7h4AaABAg,KSVY5SRkfn8,"Башка өлкөлөргө шылдың эле болуп жатабыз,Ташиев карараактарды өлтүрүп,тазалап өзү чылгый эле карпкара топту түзүп элди ойнотуп жүргөн турбайбы.Кайран,байкуш эле эл экенбиз😢",non_hate
UgyHoZSCAZ1MvRN_ghF4AaABAg,rcF3WelvY18,"Коооокууууййй бул эмне деген уят, КЫРГЫЗСТАН 🇰🇬 ойгон!! Кайдан бул адашкандар бул пидрлар!! Эркек ургачыны каалайт, а не эркек эркекти! Тим эле орусча суйлотко сучкалар. Шермендэ болдукко",hate
UgwuSne3gOS6E0ZbtbR4AaABAg,KSVY5SRkfn8,Сразу эле баардыгын берсе ущул да.маши6а сакчы бекер жашоо. Кооп кетишкен.,non_hate
UgzmzZTPY2jL8og1wXV4AaABAg,rcF3WelvY18,"ЖАЛАПТАР КОБОЙДУ СИФИЛИС ВИЧ ИНФЕКЦИЯ ЖУГУЗУП, УШУЛАРГА БИР ЗАКОН ЧЫГАРСЫН, ЯМА КАЗЫП ОРТОП САЛГЫЛА.",hate
UgxDyS8-LdLaXbyxRdx4AaABAg,HeGfRTka3TQ,"Көчөгө чыкканда эртели кеч аяк башыңарды жаап жыланачтанбай ,мода деп ар кайсы жери жыртык шымдарды кийбей жүргүлө.Төшунөрду жапкыла жамбашынарды жапкыла Өзүңөр эркектерди азгырасынар анан аларды кунөөлөйсунөр Ар бир кыз сексуальный кийинүүгө аракет кыласыңар.Эркектин өзү карыса да көзү көөдөнү карыбайт Бир эркек келип эле сулуусуң укмушсун десе эле өзүңөр ого бетер көзүңөрдү сүзүп кылыктанасынар, аны өзүңөр байкабай каласыңар эрип кетип. Эркектер көздөрү менен сүйүшөт .Аялдар кулактары менен сүйүшөт. Бул нерсе баарыбызга бештен белгилүү .",hate
Ugwt4RYoEvF6oz1LAip4AaABAg,va4UkKaVJ8k,"Дубинка менен баштарын жара чапкыла акмактардын. Так ушул иттерди сабаш керек, эсине келтире.",hate
UgwC82dmjjSlIgpXqHd4AaABAg,8W94yWJHw6A,Акмактар эмнеге боштондук,offensive
Ugwmab9MiaPTUUdrPc94AaABAg,GE9a-UY4I7E,Олбос болдуго Бир кезде люкта жаткан ошондо неге тонкойгон жок акун тулку.,offensive
Ugwn0kiIeZKPQ3vu3bZ4AaABAg,rcF3WelvY18,Бүт байдын балдары соксон уят акмактар бири да аскерге барган эмес гарантия кедейлер служба кылабыз,offensive
UgxJQDDpVsmw7waCgO14AaABAg,bXQ7pHLuXSc,"Могу акмактарды колдогондор,силерге тушунбодум емне Максимдин жугундусун ичкен окшойсунар,",offensive
Ugy2o9gmgjq3cfSd4dl4AaABAg,bXQ7pHLuXSc,ээ жон эле убара болосунарда жегендер журотго Кыргызстанда эле ошолорду кармагылачы азыр калп эле Бакиев жеди дешет ошол убакта иштегендер азыр бийликтегилер же жаны асмандан тушо калыштыбы камасын Атамбаевти дагы башкасын текшерсин бирок ага эрки жетпейтда оздорундо да бар да ошон учун коркушат эртен крдан чыгып кеткенде сырттан соттолду омур бойу эркинен ажыратылды дейт да белгилууго биздин эл башчылар уялса болмок жараткандын алдында жооп беруудон корксо болмок,non_hate
UgwUTd0czWLTWNQboSl4AaABAg,rcF3WelvY18,Ушуга окшогон жаман жерлерди коргоп. Каржылагандар Ак үйдө олтурушат. Чыныгы мекен үчүн күйгөн адам болсо жардырып атып салса сооп болот. Камчыбек Кыдыршаевич ушуга окшогон жерлерди тымызын жардырып жок кылып салдырсаныз жакшы болмок. Кыргыздын келечеги жок болуп кетиш коркунучунда турат🎉,non_hate
UgzA4R4cGR78ouHT_nB4AaABAg,fIXFhZQ1Irg,Ташбаранга алып олтуруш керек! Туура кылды камап. Камаганда аздык кылат!,hate
UgyM_mnfyFEzK-SLS194AaABAg,8W94yWJHw6A,Кыргызстан 🇰🇬 оркундой Бер гулдосун 🤲,non_hate
Ugxi2VdMwLwyMwXQxp94AaABAg,GE9a-UY4I7E,чечендер кыргыздарга кандай мамиледе экен ?,non_hate
Ugx1OSRddXthMSa5p5t4AaABAg,bXQ7pHLuXSc,Бакиевтер уурдап кетти деген акчаларды жакшылап текшерсенер Аша менен Сапаштан чыгат кок меелер,offensive
UgwzpA9jpd3YiLn4EQt4AaABAg,rcF3WelvY18,Ошол мыйзамды тебелеген голубой Жана башка барларга жесткий контроль Жана буларды жабыш керек бут разврат сойкулар мына ушул жерледен жаралат моралдык деградация бут ушул жерлерде. Токтоткула бул безобразия жерлерди болбосо мусумандар токтотот.,hate
UgzxpGPuDgiEZXhOivF4AaABAg,GE9a-UY4I7E,"Чартердик рейс менен учуп жатпайбы?! Атамбаев ошондой нерсени билбей калмак беле?! Анын устуно, неге ким бошоткону иликтенбеди!!?? Эч кимди иштен албаганы... Премьер министр да, билген Атамбаев да соттолуш кк",non_hate
Ugy0OpjauxFLzLPrqeZ4AaABAg,HeGfRTka3TQ,Урматтуу азаттык эгер ушунчалык эле акыйкат болсоңор эмнеге кыздардын көбү ачык эле тамеки тартып калышты эмнеге оозго алгыс сөздөр менен сөгүнүп калышты эмнеге спирт ичимдиктерин ичип алып күч органдарынын өкүлдөрүн кууп жүрүшөт (кайгуул тв) карап көргүлө. Кыздар бузулуп бара жатат. Ушул көйгөйдү көтөрүп чыккыла да,non_hate
UgyR8pSWjimgYViQ07d4AaABAg,9SK6boOSZX0,Чекеден кырылып олсун манкурт тажиктер,hate
UgyzJbjS0ryNBUIU6I54AaABAg,GE9a-UY4I7E,Вордун готуну жалаган крысалар,offensive
UgxDiDQQGocf5hccJtF4AaABAg,mOGb4Wzdbv4,Ээ Кудайым озун сакта 🙏🤲тура айтат катуу чара коруш керек Эдил эшеке,offensive
UgxvKY6mu48LENJn2fV4AaABAg,GE9a-UY4I7E,Бошоткондорду олтуруш керек,hate
UgyT3gNiObOFpiB2_C14AaABAg,HeGfRTka3TQ,"Милиция кайрылбаш керек кыздар, мен тел жоготуп алып кайрылгам, милиция номерим алган, адрес баарын жазып алып, 35 жашта милиция тунку 12 де чалып, чоон кыз эшике чыкпайсынбы суйлошуп отуралы дейт, мен урушуп кандай бетинер жок деп урушсам, ал кайра мени коркуткан. Воот кимге ишениш керек",non_hate
UgyNwV65OrYyEPcIxpt4AaABAg,rcF3WelvY18,"Жиркеничту гей транс акмактар, силерди сураксыз олтуруп салса жакшы болот.",hate
Ugwg5df9Gs8JtpmZvPl4AaABAg,GE9a-UY4I7E,Аида салянова чыгарган акеси ошон учун олтурулду окшойт,non_hate
UgxptCDEJV6qsaxf51Z4AaABAg,9SK6boOSZX0,Шох сени издеп журуп таап котунду айрыйбыз буйруса сука,hate
Ugyy-bO-njnyWvKZO4l4AaABAg,8W94yWJHw6A,Биаарын тазалаш керек и могул кемпир дагы кетиш керек,non_hate
UgxYubqOX6cpdWCB2LV4AaABAg,va4UkKaVJ8k,Мамлекеттен кууп салыш керек келгис кылып,non_hate
UgyhG_uFldRNc1jTtX14AaABAg,9SK6boOSZX0,Шохту атып салгыла да,hate
UgzPit_VyvsoJPikjz54AaABAg,va4UkKaVJ8k,Жаштар чегип ичип жургонун коруп тургандар админи Адам падам га кошулбайт,hate
Ugw9UX70fVe_bgjkWo94AaABAg,HeGfRTka3TQ,Калыбек Ишенов сиз озунуздун ютуб каналынарды ачып биздин кыргыз балдарга ой пикирлеринерди жана акылынарды болушсонор абдан жакшы болмок. Ошол канал ачканынар аз болсо да коп балдардын оюн озгортооруно козум жетет. Азамат,non_hate
UgxXPvr_OXHLkXKr2Dd4AaABAg,GE9a-UY4I7E,"Бир жылдаг бою,Баткукаев деп келесинер? Кыргыз елинин жашоосун унутупда коюштуго чиновниктер ,дээги качан ойлоносунар,жа качан айгоносунар остоогфироллох.😥😥😥",non_hate
UgxPfPu28-vwGw7vme14AaABAg,va4UkKaVJ8k,Ушундай Акмактарды жок кылыш керек Кыргызстандан Атыш крк атыш Булар Кыргызды жок кылыш үчүн Батыштын жана Еврейлердин Шакалдары..........,hate
UghwIXVfnUtwongCoAEC,GE9a-UY4I7E,Ошол коммиссиянын корутундусунда жазылган нерсеге эмес мыйзам чегинде караш керек болчу суранды менин кабинетиме журналиссттер толуп кетти деп андай суранычтар турмодо канча сен анын бироону дагы уккан эмессин укпайсын дагы турмодо куноосу жок жаткандар толтура а сен кот кот жалап журуп отуп кетесин атын калат Турсунбек Акун деген калыс карай албайсынбы жыл уйуно барып ич дарынды,offensive
UgweLRCGL0eo5gfZf7x4AaABAg,GE9a-UY4I7E,өзүбүздүн арстандарды олтуруп бул акмакты килемде узаткан малдар жакшылык корбогуло,offensive
UgzLwcdi9exqmjm5sKF4AaABAg,va4UkKaVJ8k,ЖАПКЫЛА ! МЫНДАЙ ! АРАМКАНА !! ЖАЛАПКАНА !! ЖЕРЛЕРДИ ! КЕРЕКГИ ЖОК ! ТУНУ БОК ! БАРБЫ ! УЙУНДО ОТУР ! ШАЙТАН МН ОЙНОГОНУ БАРАТ ДА АНДАЙЛАР ! ЭН ТУУРА АЗЗАМАТСЫНАР ! ВАПШЕ ЖОК БОЛСУН ! ☝️☝️☝️,hate
UgzI-XInqzHniWeRKIV4AaABAg,fIXFhZQ1Irg,Ушул чачы кыска сучканын котун айрыш керек шайтан десе ушул жасап жатат баарын,hate
UgzXv-OAnkbkYjapm4B4AaABAg,HeGfRTka3TQ,Турмушта ар кандай неселер болот. Баардык кыздар силердей болсо..,non_hate
UgyKvIdJf2xRMi3MSnl4AaABAg,9SK6boOSZX0,Генерал шокко башына акча сайыш керек олтуруш керек,hate
UgxOyB1KLpGAY_0HM8x4AaABAg,fIXFhZQ1Irg,шерменде эле болдук ушул эле жетпей жаткансып,non_hate
Ugz36pVrOKSzoNIr3uN4AaABAg,rcF3WelvY18,"Сакалың өрттөнгүр милиция кызматкерине догурунатда .Не заман болду? Илгери чоң кишилер ,аксакалдар сакал коюшчу ,азыр башаламан 😢.",non_hate
UgwpgLjzDORglmpGyK54AaABAg,GE9a-UY4I7E,Азиздин ордуна Саланованы камаш керек. Бир кун келет ушул кылган ишинер учун жооб бересинер. Тарых корсотот.,non_hate
Ugy7uSpJH-GuhEYX5aV4AaABAg,MzmJyHQlS5Y,Жанар сен деле Матраимовдун тойлорунда журдун го.,non_hate
UgzJ5jyABpD5yLWoGmR4AaABAg,GE9a-UY4I7E,Булар жон эле ийне жоголду деп жер чукуп олтурушат жинди чалыш болуп олтурушат ал бетте Атамбаевдин кийлигишуусу болду да майда чуйда киши жазабайт да бештен белгилуу да,offensive
UgxjriyUQ3_J71sI3-R4AaABAg,8W94yWJHw6A,Блявааа бардыгын чогултуп жаардан туртуп бериш керек болтат салта сальто болуп кетинергоотвнч эле Болсун,hate
UgzrIhRRvw2KpiJwCQ94AaABAg,HeGfRTka3TQ,Алып баруучу кыздын моюнундагы сепичканын клончиги крестке окшош экен же мага ошондой корунуп жатабы?,non_hate
UgwP5jY4u17X4_nAo5h4AaABAg,mOGb4Wzdbv4,каршы чыгалы эли журт,non_hate
UgyD8UsWGm-AzE1_73B4AaABAg,HeGfRTka3TQ,Суйуу жашка карабайт.,non_hate
UgwZwwdXOziBR1YpSTN4AaABAg,iM4S3PDEGDg,Акмак эл бузаарлар эскини козкоп элди дүрбөлөңгө салбагылачы тынч жашап жаткан элди тынч койгулачы бузукулар,offensive
UgwqJel9puw6ZXzRQKl4AaABAg,rcF3WelvY18,Чекит молодец тура жумуш кылотасынар!,non_hate
UgysmrFYXCHlQZPizPd4AaABAg,8W94yWJHw6A,Кыргызстанды артка тартты акмак.,offensive
Ugzyq174C-kH6_wHTWx4AaABAg,9SK6boOSZX0,Чек араны тез арада тоспосок келечектеги жатарыбызды кор кылып алабыз чек ара дагы деле ачык депутар не кылып отурат чек араны тоспой ворух дагы деле ачык кыргыстан чек араны тосо албай коркуп жатат деп баткенде Эл ишенбей калды,non_hate
UgzXTP4sNb-azXvcE-14AaABAg,9SK6boOSZX0,"тажиктер жыргап, каалаган убакта кол салып, элибизди өлтүрүп. Садыр Жапаров отставкага кет лох экенсиң",offensive
Ugw49TM721h10S_eoSp4AaABAg,rcF3WelvY18,Ущ8 Бахтияр Деген. Каттуу жаза албаса кийинкилерин. Да таап жоопко тартыш керек штраф менен чектелбеш керекко,non_hate
UgyT6S22HmXGhv0W3kl4AaABAg,MzmJyHQlS5Y,Азыркы муфтий татыктуу эмес муфтий сыягы жок,non_hate
UgwX4EjtXc8Ax_NCyBt4AaABAg,9SK6boOSZX0,Аллахым озу жазасын берсин ушул генеральдный жаш жоокерлердин каны тынч койбосун акмакты,offensive
Ugzdwi48U0105rPnwRx4AaABAg,GE9a-UY4I7E,Котокбаштар олуп еле калбайсынарбы соз жок зарылбек емне деп добдуроп атат атамбайев ди баш калганын каш кылып атышкерек турмода коорр буларга,hate
Ugy-AAar5c-MB66WTdx4AaABAg,bXQ7pHLuXSc,"Мен ушул Бакиевдин кланын,уй- булоолук башкаруусун коргоп,колдоп жаткандарга тан калам, Бакиевдин убагында канча адамдар олтурулду Баяман,Рысбек,Садыркулов,Раатбек ж.б тезек тергиле дегенин унуттунарбы,каркыраны сатты",non_hate
UgjacXHceOGnuXgCoAEC,GE9a-UY4I7E,Атанбаевтин калпыда калбай калды окшоит пидр алкаш олум сага баары буйрукту аткаргандар алар куноолу атанбаев себеби Балык башынан сасыйт,hate
UgxThGHtZLSmkGnQVUl4AaABAg,9SK6boOSZX0,Котко окшоп карап олтурдугу атбагыла деп буйрук берип туштон кийин Шох барекендеп хуйду жейсинер,hate
UgysP4hE-XZfT1HrB6J4AaABAg,MzmJyHQlS5Y,Раим миллион Раим миллион калат уууураа дедик эле садыр айтканда 💯 ишенгем,non_hate
Ugwb6YQswez6QBKaUjV4AaABAg,HeGfRTka3TQ,"Бол передача таптакыр туура эмес мындай ыдык көрсөтүү бойунча мыйзам чыкса этеңки күнү өзүңөр деле жалган жалаа менен олтуруп калышыңар мүмкүн,себеп башка өлкөлөрдөгү ушуга окшогон жок жерден каралангандар өтө көп силер мындай мыйзам менен бети калың жалган жалаачыларга түздөн түз жолачасыңар мен колдобойм!",hate
UgzugsMii03rZBYnziJ4AaABAg,HeGfRTka3TQ,Итак пидр кыздар шантаж кылат .олотго жагатго менттерге,hate
UgwM2nNeqXF9MrSB3ph4AaABAg,8W94yWJHw6A,Камаш герек бул эшектин колунда иштегендерда байып кеткен чекеден текшерип камаш герек,non_hate
UgzshRZR1Rfh6sWlvON4AaABAg,9SK6boOSZX0,Ээй генерал сага олум блятдь!,hate
UgyG9r_z8efK280tlB54AaABAg,mOGb4Wzdbv4,"Ыйманы бекем динчилдерди , якын инкар деп , ургула , кармагыла , кордогула , ментке салып берип саткыла , ! Анан алардын оозун жапкыла , ! Бул гейлер голубойлор ачык чыгышына чон чон аалым чалыштар да салым кошот , тили таттуу бирок журоктору карышкырдай болгон , ! Козунорду ачкыла , сатпагыла Бир тууган мусульман , бурадарларды , менттерге каматып кордотпогула , кыяматта керт башынар менен жооп бересинер , эки жуздуу аалымдар !",hate
Ugx9YoViLRraJZIxmHd4AaABAg,GE9a-UY4I7E,Куйуп кетем да биздин жигиттерди олтуруп кан ичкичти узатышканына атамбаев жооп берээр кунун келээр Феликс Кулов бакиевтер куноолу деп ойлойм ушунун баарына,non_hate
Ugzj6-zgagZPLqMlEi54AaABAg,rcF3WelvY18,"Жоғосун ушундай лгбтлар! Қырғыздын салтына, динине, тарыхына туура келбеген көрүнүш!",hate
UgxdQZCTgE-kuQgXPf54AaABAg,GE9a-UY4I7E,Акырында интервью берген кишиге такыр ишенген жокмун. Жанардын өзүнүн эле фантазиясы окшойт. Рекеттер дворниктерден акча алганын көрө элекмин. Бул акмактар келсе базарларга келип какшатышат элди. Чекеден союп салса да раазы элем ушул уюшкан шакалдарды.,hate
UgyV-1Vg9Yx6-_xdVjB4AaABAg,8W94yWJHw6A,Нарматова донуз 24саат иштейт имиш,offensive
UgxAyZUsSUqSV1A2BOR4AaABAg,mOGb4Wzdbv4,Ким кайсы акмак кайдан жонотту видео дароо изилдеп камап жок кылыш керек Ташиев эмнени карап журосун тартип ти кучот гей пей шерменделер башкарып калбасын элдин баарын токтоткула пока кучоп кете элегинде,hate
Ugzru6xvDFmYpl8SkKZ4AaABAg,8W94yWJHw6A,Нарматова матрайимов кридит алып эки миллион токту деп уялбай кантип айттын канчык,offensive
UgyKehIrR5a3FCIx2uF4AaABAg,8W94yWJHw6A,"Менда ойлочумун Бул миллионду Элдин уулу деп, көрсө Элдин душманы турбайбы, чет жактан келген зыяндуу товарларды акча берсе киргизе берген экенда, азыр да жолун таап киргизип жатышат акмактар",offensive
UgzEWXALAfrNbWhzNwN4AaABAg,rcF3WelvY18,Кыргызстандын борбору болгон Бишкек шаарынын так ортосунда ушундай абал болуп атса анда биз кайда баратабыз укук корго органдарын козугода илип коюшпайт экен бундай кетиш болбойт туугандар чара колдонолу,non_hate
Ugx8-dnkfVKxzkl2X054AaABAg,rcF3WelvY18,Жоок кок меедей болуп ошол кафедеги отургандарды штраф салбай кафенин ээсине салбайсынарбы,non_hate
Ugz9cfq44YECn-bvWAp4AaABAg,bXQ7pHLuXSc,Бакиев прездент болуп турганда заказной олтурулор коп болгон канчалаган чыгаан эр жигитери атылып кетти,non_hate
Ugw7xmgJ6AnwfaharyR4AaABAg,rcF3WelvY18,"Корсон акмактар мыйзамынарды билбейбиз деп, жабыш керек шайтанканаларды, кыпынчалык кереги жок булардын.",offensive
UgwO0YTXJLP-6EAlbvZ4AaABAg,rcF3WelvY18,Оронуп алышып чегип ататко тоа 😮,non_hate
UgyoEmzl3he0XresjaF4AaABAg,9SK6boOSZX0,Иттер эшектен айырмасы жок жок мал сасык мусор тажики,hate
UgzUsPBdbj0dvKPGLpp4AaABAg,9SK6boOSZX0,"Иликтоо жиликтоосуз эле бул акмактар атайын даярданып кол салганы 100 % тушунуктуу да!! Отуруп алып Аллах Аллах озунг сакта деп, тажиктерди каргай бербей, ушул агрессиядан сабак алып мындан аркысына катуу даярданышыбыз кк. Баткенди аскер шаарчасына айландырыш керек, Лейлейкке атайын аскер болугун жайгаштырыш кк, чектеш айылдарда элдик кошундарды тузуп, айылдарда атайын куралдарды кармап, агрессия болгондо заматта элдик кошундар куралдана турган болуусу кк. Мерчемдуу жерлерге ДОТторду куруу зарыл. Токмоктогу, Балыкчыдагы аскер болукторун Баткен тарапка кочуруу зарыл. ""Баткен биз сени мененбиз! и деп, суу май мн макарон жоното бергенибизден абал озгорбойт.",offensive
Ugxot-F6ThGE2_RQaMV4AaABAg,HeGfRTka3TQ,Пиздаболы Сигеен канчыктар 🥴,offensive
UgxDiKKbwf7diWgw4Xx4AaABAg,HeGfRTka3TQ,Өзүңө сак бол коңушуңду ууру тутпа😂,non_hate
Ugxqb7ay6EYsIX1GxAp4AaABAg,9SK6boOSZX0,Биздин генералдар тойлоп сайякат кылып эле жургонду билет пидараздар мисалы Сыймык генерал котоко дагы татукту эмес да,offensive
Ugy-pjuwaY4PvMsjUKV4AaABAg,rcF3WelvY18,Эшектер блогерда эшек экен😂,offensive
UgwDbi9_3Sw_cKYoj1p4AaABAg,GE9a-UY4I7E,Алдабагыла олтурушкерек баткайты,hate
Ugxdq_QDzeWB2CozHwx4AaABAg,KSVY5SRkfn8,КОШМАР ЭМНЕ ДЕГЕН АКМАКЧЫЛЫК АССТАГФИРУЛЛОХ 😡😡😡😡😱😱😱,non_hate
Ugya-TIu5SV7X0a59kt4AaABAg,MzmJyHQlS5Y,Чын эле клан турбайбы раим,non_hate
UgyMvDTJjQwmvyQUHXB4AaABAg,rcF3WelvY18,Тобо оронгондору деле чегип олтурушатко,non_hate
UgxgmxszhwUPvzKGXwx4AaABAg,9SK6boOSZX0,Азаматсын Иии тажиктер мыкаачы лолулор акмактар 😭😭😭😭😭😭😭 Аллах сазайынарды БЕРСИН,hate
UgwguftVgK53CVuVNZF4AaABAg,8W94yWJHw6A,Тантыраган Акмактар Раимдан сура кантип уурдаш к к деп эле айтсан болмок Бир жолу жаштарга БУМАГА 🧻 айткандай вообще невозможно экенда ОКМОТТО иштеш колунарда келбесе жаштарга бошотсонор боло оорун,non_hate
UgyiFSvW0clmd_-aYv54AaABAg,bXQ7pHLuXSc,Максим оз мээнети м.н жашайт.Максимде баш бар,non_hate
UgxI5834vBaqs4EGZTp4AaABAg,HeGfRTka3TQ,Баарына кыздар озу кунолу.,offensive
UgwrRuNom-Ngd45L66B4AaABAg,HeGfRTka3TQ,"Тааныбаган элэ депутаттар коп экен, алар Озу эмне иш кылат деген ой барбы силерде да?",non_hate
UgymfIhTK-eGatDZToF4AaABAg,9SK6boOSZX0,Бляяяя ПОХ экен го...,offensive
UgweqA0hyEHMLDcfsJV4AaABAg,GE9a-UY4I7E,Калыбек Качкыналиев сени бир жерден корсом олтурмокмун акмакмын,hate
UgyfQghUY9n4Ih0aJEJ4AaABAg,MzmJyHQlS5Y,Камчы Колбайды олтургондой эле олтуруп салыш керек мындай ууруларды тугандары менен кошуп,hate
Ugz9CpIQST4P8jVhcCR4AaABAg,8W94yWJHw6A,Бул парламенте баарыле раим миллион ду ашы жеп жургөн марионетка депулар. Мыйзамды ММ билбеген тарыхты билбеген адамдар келген бул парламентке.,non_hate
UgwzfldsIk_Igv9AzQx4AaABAg,GE9a-UY4I7E,"Журналист акмак, интриган э́кенсин",offensive
Ugh7cJrmM3HC4ngCoAEC,GE9a-UY4I7E,АКЧАГА САТЫЛГАН. НАМЫСЫ ЖОК КОТОК БАШТАР КАЧЫРЫП ЖИБЕРДИ ДА БУЛ ЭШЕКТИ,offensive
UgypkswlrUzIFV7Qdz14AaABAg,HeGfRTka3TQ,Кыргыздын жакшы макалы бар.Кунаажын көзун сузбөсө Бука жибин узөбу деген.Жаш кезде дос кыздарымды ушундай учурда кыйшактап көзунду сузбө деп урушчумун.Мен өзум он жигит менен дос болуп чогу олтуруп чай ичип кулуп жайнап кетип калчумун.Менда Айзадага кошулам.,non_hate
Ugw7bTaFLMnW5n0kDul4AaABAg,MzmJyHQlS5Y,Талант Мамытов клоун,offensive
Ugx53RpFpIIkd9M_Zep4AaABAg,KSVY5SRkfn8,"Ташиевтин кадрлары жакбай кудай Берип калды да ,кеткен кишини жамандап эле жатып калышат",non_hate
